InvoiceID,UsageDate,ServiceName,ResourceType,Region,Cost,UsageQuantity,LinkedAccount
INV-6290,2025-09-26,EC2,Networking,eu-west-1,43.32,44.04,63420
INV-4309,2025-09-26,Lambda,Networking,eu-west-1,4.93,38.16,56329
INV-8653,2025-09-26,CloudFront,Compute,eu-west-1,81.5,59.99,94159
INV-1419,2025-09-26,CloudFront,Compute,ap-south-1,13.96,38.38,89425
INV-8168,2025-09-26,CloudFront,Compute,us-east-1,5.32,44.31,65563
INV-9403,2025-09-26,S3,Database,ap-south-1,102.44,82.07,80529
INV-8157,2025-09-26,S3,Networking,eu-west-1,33.07,58.84,99712
INV-6913,2025-09-26,CloudFront,Compute,us-west-2,68.34,80.0,83460
INV-3127,2025-09-26,CloudFront,Database,eu-west-1,79.77,82.61,26030
INV-6730,2025-09-26,EC2,Compute,ap-south-1,72.02,78.46,74543
INV-1587,2025-09-26,EC2,Database,us-west-2,59.68,41.47,42311
INV-7446,2025-09-26,CloudFront,Database,us-east-1,50.23,54.16,74145
INV-7114,2025-09-26,RDS,Compute,us-east-1,21.18,22.13,72577
INV-1465,2025-09-26,CloudFront,Storage,eu-west-1,18.19,57.2,85659
INV-9374,2025-09-26,EC2,Database,ap-south-1,5.6,6.05,92712
INV-3506,2025-09-26,S3,Networking,ap-south-1,61.79,76.39,42070
INV-5313,2025-09-26,EBS,Networking,ap-south-1,23.12,22.75,61696
INV-3418,2025-09-26,S3,Storage,us-east-1,5.59,8.1,36512
INV-4834,2025-09-26,Lambda,Compute,us-west-2,5.21,16.42,40156
INV-7713,2025-09-26,Lambda,Database,us-east-1,12.4,20.31,29433
INV-5104,2025-09-26,S3,Networking,us-west-2,3.27,5.21,88421
INV-7094,2025-09-27,Lambda,Database,eu-west-1,38.45,51.22,24340
INV-5495,2025-09-27,CloudFront,Storage,eu-west-1,48.57,38.34,50375
INV-9853,2025-09-27,ECS,Database,us-west-2,11.45,14.62,38073
INV-2228,2025-09-27,CloudFront,Storage,us-east-1,0.97,6.3,21963
INV-5482,2025-09-27,RDS,Storage,us-east-1,50.01,57.43,46510
INV-7313,2025-09-27,EBS,Compute,eu-west-1,75.43,87.82,27860
INV-4152,2025-09-27,RDS,Compute,us-west-2,11.58,95.98,80299
INV-5651,2025-09-27,RDS,Storage,ap-south-1,1.13,9.89,49009
INV-8576,2025-09-27,EBS,Networking,ap-south-1,15.54,18.61,96689
INV-7453,2025-09-27,RDS,Storage,us-east-1,7.5,64.59,36411
INV-1656,2025-09-27,EBS,Storage,ap-south-1,120.25,94.6,54397
INV-6497,2025-09-27,Lambda,Database,eu-west-1,4.81,29.73,59592
INV-3352,2025-09-27,EC2,Storage,us-west-2,4.0,17.07,93060
INV-3706,2025-09-27,S3,Database,us-west-2,9.96,12.42,38501
INV-4246,2025-09-27,CloudFront,Networking,us-east-1,14.04,24.66,55364
INV-3691,2025-09-27,CloudFront,Database,eu-west-1,103.13,98.95,33417
INV-1254,2025-09-27,RDS,Compute,eu-west-1,24.36,94.9,25582
INV-6285,2025-09-27,S3,Compute,ap-south-1,32.7,38.28,59198
INV-6101,2025-09-27,EC2,Storage,us-west-2,0.44,7.77,95211
INV-4581,2025-09-27,CloudFront,Compute,ap-south-1,65.78,67.08,42181
INV-2559,2025-09-27,EC2,Storage,ap-south-1,31.27,41.14,67807
INV-3916,2025-09-27,S3,Compute,us-east-1,3.53,41.6,28619
INV-2528,2025-09-27,CloudFront,Storage,us-west-2,10.31,33.6,36345
INV-4485,2025-09-27,EBS,Database,ap-south-1,14.27,9.93,44761
INV-5000,2025-09-27,EBS,Networking,ap-south-1,66.37,59.98,52299
INV-3562,2025-09-27,CloudFront,Storage,us-east-1,19.59,31.6,62852
INV-7134,2025-09-27,S3,Compute,us-west-2,4.53,23.77,33327
INV-1862,2025-09-27,S3,Compute,us-west-2,21.7,17.99,10434
INV-6145,2025-09-27,EC2,Database,us-east-1,57.15,67.79,89175
INV-2859,2025-09-27,S3,Networking,eu-west-1,65.99,47.56,26824
INV-7261,2025-09-27,S3,Storage,us-west-2,3.37,7.37,26915
INV-1475,2025-09-27,EC2,Compute,eu-west-1,41.53,35.06,34325
INV-8485,2025-09-27,ECS,Database,eu-west-1,39.6,99.25,29211
INV-5423,2025-09-27,CloudFront,Database,eu-west-1,109.68,87.44,18191
INV-3813,2025-09-28,RDS,Database,eu-west-1,14.18,22.54,30881
INV-1177,2025-09-28,S3,Storage,ap-south-1,60.25,41.03,17642
INV-3085,2025-09-28,Lambda,Storage,us-west-2,21.96,18.17,93435
INV-7854,2025-09-28,CloudFront,Database,us-east-1,37.17,33.49,37796
INV-5146,2025-09-28,RDS,Database,us-east-1,37.38,42.06,74654
INV-9268,2025-09-28,Lambda,Compute,eu-west-1,101.27,83.28,82526
INV-9068,2025-09-28,EC2,Compute,us-east-1,11.82,86.66,43996
INV-4180,2025-09-28,CloudFront,Database,us-east-1,17.52,69.24,14490
INV-9300,2025-09-28,CloudFront,Storage,us-west-2,35.2,41.64,77352
INV-8967,2025-09-28,ECS,Database,us-east-1,32.4,40.33,26015
INV-6708,2025-09-28,S3,Database,ap-south-1,24.52,99.65,24022
INV-9425,2025-09-28,RDS,Storage,eu-west-1,42.18,67.58,53133
INV-9932,2025-09-28,Lambda,Storage,us-east-1,3.75,13.39,26281
INV-6429,2025-09-28,EC2,Networking,us-east-1,125.82,94.93,14168
INV-6527,2025-09-28,EBS,Networking,ap-south-1,134.95,90.71,13882
INV-3116,2025-09-28,EBS,Storage,ap-south-1,11.82,20.91,52353
INV-3844,2025-09-28,S3,Storage,eu-west-1,50.31,66.95,52799
INV-8461,2025-09-28,Lambda,Compute,ap-south-1,23.83,41.9,71344
INV-2045,2025-09-28,RDS,Database,us-east-1,52.56,59.42,55098
INV-8933,2025-09-28,RDS,Storage,us-west-2,11.91,16.23,86753
INV-9527,2025-09-28,ECS,Storage,ap-south-1,48.57,55.39,44837
INV-6619,2025-09-28,Lambda,Database,ap-south-1,23.75,21.09,10659
INV-2436,2025-09-28,ECS,Storage,ap-south-1,1.48,2.62,50639
INV-4645,2025-09-28,CloudFront,Storage,us-west-2,67.71,78.04,63502
INV-3087,2025-09-28,S3,Database,us-east-1,27.7,26.19,10619
INV-5540,2025-09-29,S3,Database,eu-west-1,68.39,56.78,72946
INV-8777,2025-09-29,EC2,Compute,us-west-2,68.73,73.53,18916
INV-2037,2025-09-29,ECS,Networking,ap-south-1,11.88,48.87,83041
INV-3457,2025-09-29,EBS,Database,us-east-1,17.24,26.21,32513
INV-9335,2025-09-29,S3,Compute,eu-west-1,47.67,59.97,33848
INV-3374,2025-09-29,CloudFront,Compute,us-west-2,1.72,28.89,75316
INV-4708,2025-09-29,Lambda,Networking,ap-south-1,23.05,49.67,39453
INV-6843,2025-09-29,ECS,Compute,us-east-1,6.23,73.49,73491
INV-2227,2025-09-29,RDS,Networking,eu-west-1,82.81,58.52,15426
INV-8033,2025-09-29,EBS,Database,us-west-2,12.86,17.52,41342
INV-4549,2025-09-29,ECS,Database,eu-west-1,8.84,9.23,38809
INV-6211,2025-09-29,EBS,Database,eu-west-1,35.3,55.1,67483
INV-9895,2025-09-29,EBS,Networking,us-west-2,70.46,52.19,27723
INV-5719,2025-09-29,EC2,Networking,us-east-1,1.63,19.71,45223
INV-2879,2025-09-29,RDS,Networking,eu-west-1,76.43,86.18,53512
INV-5868,2025-09-29,EBS,Compute,ap-south-1,81.56,89.08,70984
INV-1295,2025-09-29,EC2,Networking,ap-south-1,54.54,81.04,85548
INV-2259,2025-09-29,CloudFront,Compute,us-west-2,103.06,75.01,48882
INV-4476,2025-09-29,S3,Networking,us-east-1,17.87,57.26,38703
INV-1226,2025-09-29,CloudFront,Compute,us-west-2,9.11,26.95,30386
INV-9796,2025-09-29,Lambda,Database,eu-west-1,12.24,24.76,41617
INV-6376,2025-09-30,ECS,Database,eu-west-1,50.15,55.56,63045
INV-6549,2025-09-30,CloudFront,Networking,ap-south-1,40.25,42.71,36959
INV-7212,2025-09-30,Lambda,Database,us-east-1,1.46,8.25,49476
INV-6715,2025-09-30,ECS,Compute,us-east-1,13.84,17.27,56258
INV-2698,2025-09-30,ECS,Networking,ap-south-1,9.9,21.48,63581
INV-9291,2025-09-30,EC2,Storage,us-west-2,49.2,40.09,20324
INV-8131,2025-09-30,RDS,Database,us-east-1,1.47,1.48,23421
INV-3447,2025-09-30,EC2,Storage,eu-west-1,80.84,66.92,33755
INV-6918,2025-09-30,ECS,Compute,eu-west-1,7.39,93.28,60591
INV-9292,2025-09-30,EC2,Compute,eu-west-1,20.64,15.46,17362
INV-3413,2025-09-30,ECS,Storage,eu-west-1,39.88,45.91,27415
INV-9242,2025-09-30,ECS,Database,us-east-1,68.64,66.34,18362
INV-7594,2025-09-30,CloudFront,Database,ap-south-1,139.36,93.18,75124
INV-7007,2025-09-30,RDS,Networking,eu-west-1,33.6,72.04,78647
INV-8450,2025-09-30,ECS,Compute,ap-south-1,10.68,87.99,10551
INV-1644,2025-09-30,CloudFront,Storage,us-east-1,31.32,23.18,95664
INV-9147,2025-09-30,CloudFront,Networking,eu-west-1,9.5,25.69,35634
INV-1886,2025-09-30,CloudFront,Database,ap-south-1,18.01,13.9,68226
INV-2608,2025-09-30,EC2,Database,us-west-2,51.49,50.06,61060
INV-3420,2025-09-30,EBS,Storage,us-west-2,27.56,23.98,59698
INV-8069,2025-09-30,S3,Database,ap-south-1,38.26,76.02,48605
INV-7909,2025-09-30,EC2,Database,us-west-2,14.56,41.13,96495
INV-8451,2025-09-30,Lambda,Storage,eu-west-1,96.3,97.66,94846
INV-5311,2025-09-30,ECS,Database,eu-west-1,45.79,93.46,21404
INV-7920,2025-09-30,S3,Compute,ap-south-1,90.76,78.21,84290
INV-2834,2025-09-30,Lambda,Networking,us-west-2,100.35,69.2,43387
INV-2750,2025-09-30,ECS,Networking,us-east-1,9.44,39.42,66146
INV-8569,2025-09-30,ECS,Database,ap-south-1,74.42,67.2,95165
INV-7335,2025-09-30,ECS,Database,ap-south-1,20.14,57.55,84131
INV-9977,2025-09-30,Lambda,Storage,eu-west-1,25.39,50.5,83139
INV-8339,2025-09-30,RDS,Database,eu-west-1,42.18,42.8,52577
INV-7932,2025-09-30,RDS,Networking,ap-south-1,28.83,74.55,45868
INV-4847,2025-10-01,EC2,Storage,ap-south-1,17.87,40.59,44332
INV-5860,2025-10-01,RDS,Database,eu-west-1,23.65,19.94,15937
INV-9996,2025-10-01,CloudFront,Compute,us-east-1,53.36,90.93,35450
INV-4178,2025-10-01,RDS,Database,eu-west-1,101.5,75.15,77130
INV-9991,2025-10-01,S3,Compute,us-west-2,26.67,84.63,22616
INV-7174,2025-10-01,EBS,Database,ap-south-1,57.01,95.63,23008
INV-2720,2025-10-01,EC2,Compute,us-east-1,4.78,33.99,19177
INV-1588,2025-10-01,S3,Networking,ap-south-1,10.13,48.67,34184
INV-2569,2025-10-01,EBS,Compute,eu-west-1,12.7,24.93,87936
INV-8117,2025-10-01,Lambda,Database,us-west-2,106.74,80.9,99389
INV-3472,2025-10-01,RDS,Storage,us-west-2,39.27,30.32,51091
INV-2819,2025-10-01,CloudFront,Compute,us-east-1,99.35,85.74,53994
INV-2278,2025-10-01,ECS,Database,us-west-2,15.5,14.75,86816
INV-9290,2025-10-01,RDS,Compute,us-east-1,98.26,94.51,83114
INV-1502,2025-10-01,RDS,Networking,us-east-1,25.78,33.23,77443
INV-2807,2025-10-01,RDS,Storage,us-east-1,51.06,64.61,40391
INV-9313,2025-10-01,S3,Storage,us-east-1,6.07,12.08,23288
INV-2093,2025-10-01,Lambda,Database,ap-south-1,104.26,80.26,76691
INV-6538,2025-10-01,RDS,Storage,ap-south-1,19.78,13.82,30550
INV-3971,2025-10-01,CloudFront,Database,us-east-1,33.29,32.95,77182
INV-1764,2025-10-01,RDS,Storage,us-west-2,92.31,75.21,74122
INV-5268,2025-10-01,EC2,Storage,eu-west-1,47.64,94.58,93788
INV-7099,2025-10-01,ECS,Compute,eu-west-1,20.69,85.86,30351
INV-5126,2025-10-01,S3,Storage,eu-west-1,79.41,70.53,15201
INV-9096,2025-10-01,EBS,Networking,us-east-1,28.2,67.8,39377
INV-4694,2025-10-01,CloudFront,Networking,us-west-2,25.75,87.32,93282
INV-4671,2025-10-01,ECS,Compute,eu-west-1,5.95,5.46,96441
INV-4730,2025-10-01,ECS,Storage,us-west-2,60.98,47.6,25688
INV-7788,2025-10-01,EBS,Database,ap-south-1,11.29,38.4,20900
INV-2445,2025-10-01,S3,Storage,us-east-1,70.77,83.66,42778
INV-1431,2025-10-01,S3,Compute,ap-south-1,20.8,19.0,17471
INV-6587,2025-10-01,EC2,Networking,us-east-1,47.39,51.16,59688
INV-7372,2025-10-02,Lambda,Networking,ap-south-1,57.75,46.14,98596
INV-2621,2025-10-02,EC2,Storage,eu-west-1,89.49,82.97,43358
INV-1884,2025-10-02,RDS,Networking,us-west-2,13.46,10.63,21277
INV-3693,2025-10-02,EBS,Compute,eu-west-1,71.2,67.13,16333
INV-3840,2025-10-02,EBS,Compute,ap-south-1,48.18,36.36,19698
INV-8091,2025-10-02,CloudFront,Networking,us-west-2,15.47,72.56,27541
INV-7094,2025-10-02,CloudFront,Storage,eu-west-1,54.53,40.84,74414
INV-2263,2025-10-02,Lambda,Networking,ap-south-1,6.95,4.81,31842
INV-6462,2025-10-02,Lambda,Database,eu-west-1,65.61,67.95,36467
INV-4834,2025-10-02,ECS,Networking,ap-south-1,11.14,27.13,68843
INV-8117,2025-10-02,CloudFront,Networking,us-west-2,45.46,94.21,16980
INV-2351,2025-10-02,EBS,Compute,us-west-2,48.1,77.57,20334
INV-3672,2025-10-02,RDS,Compute,ap-south-1,0.92,14.01,96035
INV-8552,2025-10-02,ECS,Storage,eu-west-1,79.79,54.47,47403
INV-7867,2025-10-02,RDS,Compute,us-west-2,21.0,36.98,78517
INV-1374,2025-10-02,EC2,Storage,us-west-2,27.74,34.47,19060
INV-9562,2025-10-02,CloudFront,Networking,eu-west-1,58.5,44.12,25959
INV-6942,2025-10-02,RDS,Networking,us-east-1,39.78,50.6,59414
INV-2681,2025-10-02,RDS,Storage,ap-south-1,20.53,13.92,29373
INV-2064,2025-10-02,EC2,Networking,us-east-1,3.92,25.07,77934
INV-2004,2025-10-02,RDS,Database,us-west-2,60.6,66.35,64411
INV-8154,2025-10-02,EC2,Database,eu-west-1,27.53,41.57,91846
INV-4224,2025-10-02,Lambda,Storage,us-west-2,26.21,78.53,17047
INV-1377,2025-10-02,RDS,Networking,eu-west-1,81.28,82.04,58204
INV-3946,2025-10-02,Lambda,Storage,us-west-2,29.97,41.96,18779
INV-5381,2025-10-02,EC2,Database,eu-west-1,29.36,25.74,54569
INV-6043,2025-10-02,RDS,Compute,eu-west-1,26.45,51.34,37283
INV-3058,2025-10-02,EBS,Storage,us-west-2,89.11,59.65,29661
INV-1134,2025-10-02,S3,Storage,us-east-1,60.36,43.58,14315
INV-9545,2025-10-02,ECS,Storage,ap-south-1,4.47,34.57,53031
INV-8569,2025-10-02,CloudFront,Database,us-east-1,13.47,20.5,66992
INV-7510,2025-10-02,EC2,Networking,us-west-2,1.11,22.04,73573
INV-5817,2025-10-02,EBS,Networking,us-west-2,116.55,91.51,84307
INV-8295,2025-10-02,ECS,Database,us-west-2,21.78,74.25,67732
INV-9153,2025-10-02,RDS,Database,us-east-1,1.79,12.12,47574
INV-4488,2025-10-03,Lambda,Database,eu-west-1,101.17,72.43,97736
INV-9456,2025-10-03,CloudFront,Storage,us-east-1,9.6,43.11,38721
INV-4235,2025-10-03,RDS,Compute,eu-west-1,28.51,51.29,42031
INV-1764,2025-10-03,ECS,Database,eu-west-1,35.71,37.55,91602
INV-8469,2025-10-03,S3,Database,us-east-1,15.13,71.9,27949
INV-7116,2025-10-03,CloudFront,Database,eu-west-1,5.46,3.66,65234
INV-4148,2025-10-03,EBS,Networking,us-east-1,2.99,23.35,66573
INV-6690,2025-10-03,Lambda,Networking,us-west-2,2.03,19.07,48850
INV-2160,2025-10-03,ECS,Compute,us-west-2,47.62,39.24,29172
INV-2860,2025-10-03,Lambda,Storage,ap-south-1,23.73,34.19,94542
INV-9080,2025-10-03,S3,Networking,us-east-1,53.25,67.59,54510
INV-5271,2025-10-03,Lambda,Database,us-east-1,112.5,86.16,23323
INV-4147,2025-10-03,EC2,Storage,us-west-2,1.28,1.09,85111
INV-3070,2025-10-03,ECS,Compute,ap-south-1,68.45,46.13,91160
INV-1576,2025-10-03,Lambda,Compute,us-east-1,71.64,48.37,40656
INV-6467,2025-10-03,RDS,Database,us-west-2,30.98,75.48,46942
INV-5989,2025-10-03,Lambda,Compute,us-west-2,80.22,53.89,29750
INV-7417,2025-10-03,ECS,Compute,us-east-1,16.4,85.77,34148
INV-4532,2025-10-03,RDS,Database,ap-south-1,38.95,70.67,59209
INV-6219,2025-10-03,ECS,Networking,us-east-1,0.51,0.8,98550
INV-6483,2025-10-03,EBS,Compute,ap-south-1,29.14,23.55,73502
INV-9287,2025-10-03,EC2,Database,us-east-1,42.25,33.8,99237
INV-1464,2025-10-03,EC2,Networking,us-east-1,0.08,0.16,64841
INV-8872,2025-10-03,Lambda,Database,us-west-2,9.4,24.19,76106
INV-7299,2025-10-03,EBS,Database,ap-south-1,2.22,6.91,68932
INV-3136,2025-10-03,Lambda,Storage,us-west-2,26.27,55.6,73322
INV-6770,2025-10-04,ECS,Networking,ap-south-1,24.93,41.8,91032
INV-4175,2025-10-04,CloudFront,Storage,us-east-1,119.37,87.6,85493
INV-9880,2025-10-04,CloudFront,Database,us-east-1,26.09,49.35,34296
INV-5240,2025-10-04,EBS,Networking,us-east-1,15.43,10.77,33068
INV-5629,2025-10-04,ECS,Compute,us-east-1,2.95,6.12,88780
INV-1523,2025-10-04,ECS,Storage,us-east-1,15.38,29.88,59298
INV-7250,2025-10-04,EC2,Networking,ap-south-1,19.57,16.51,80456
INV-6377,2025-10-04,Lambda,Compute,eu-west-1,11.98,12.34,63594
INV-8570,2025-10-04,CloudFront,Database,us-east-1,1.9,12.47,90897
INV-6464,2025-10-04,Lambda,Storage,eu-west-1,29.62,90.95,15858
INV-2371,2025-10-04,EBS,Networking,eu-west-1,68.97,82.14,40860
INV-5371,2025-10-04,RDS,Compute,eu-west-1,11.31,7.88,85716
INV-8820,2025-10-04,EBS,Database,ap-south-1,32.11,24.77,97911
INV-1920,2025-10-04,RDS,Storage,us-west-2,21.85,16.96,57345
INV-3158,2025-10-04,RDS,Database,us-west-2,1.12,1.42,46583
INV-2248,2025-10-04,RDS,Networking,us-west-2,108.18,76.97,74402
INV-5827,2025-10-04,ECS,Networking,us-east-1,112.61,90.93,23844
INV-8906,2025-10-04,ECS,Database,eu-west-1,30.1,88.83,21925
INV-6213,2025-10-04,S3,Compute,ap-south-1,13.36,28.49,57927
INV-5444,2025-10-04,RDS,Networking,eu-west-1,23.43,37.77,32217
INV-6240,2025-10-04,EBS,Networking,ap-south-1,15.36,54.5,32925
INV-3082,2025-10-04,RDS,Networking,eu-west-1,20.26,69.16,69847
INV-4021,2025-10-04,S3,Database,eu-west-1,24.25,31.1,51400
INV-6953,2025-10-04,S3,Storage,us-east-1,89.4,79.66,78858
INV-1571,2025-10-04,CloudFront,Storage,us-west-2,17.82,64.59,38277
INV-7179,2025-10-04,Lambda,Database,us-west-2,9.68,54.75,52228
INV-7043,2025-10-04,EC2,Database,us-east-1,24.55,37.8,37928
INV-3431,2025-10-04,RDS,Storage,eu-west-1,1.82,4.08,31897
INV-7453,2025-10-04,ECS,Storage,us-east-1,136.93,95.57,39103
INV-5743,2025-10-04,EBS,Networking,ap-south-1,3.97,35.3,41447
INV-7982,2025-10-04,S3,Networking,eu-west-1,11.13,17.99,29488
INV-4962,2025-10-05,S3,Compute,us-west-2,24.14,94.78,53896
INV-8964,2025-10-05,S3,Networking,us-east-1,15.86,76.38,40235
INV-3240,2025-10-05,EC2,Storage,ap-south-1,59.21,98.13,22549
INV-1099,2025-10-05,CloudFront,Storage,us-east-1,42.4,77.55,26805
INV-2268,2025-10-05,Lambda,Storage,ap-south-1,20.62,62.8,23549
INV-9190,2025-10-05,CloudFront,Networking,us-west-2,20.72,14.69,68208
INV-9377,2025-10-05,EBS,Networking,ap-south-1,122.68,91.77,20772
INV-6858,2025-10-05,ECS,Storage,eu-west-1,76.47,62.58,24141
INV-2780,2025-10-05,EC2,Database,us-east-1,3.75,7.0,70673
INV-1081,2025-10-05,ECS,Compute,eu-west-1,30.55,31.44,95955
INV-5554,2025-10-05,EC2,Database,ap-south-1,9.46,35.66,93279
INV-8366,2025-10-05,S3,Database,us-east-1,73.47,59.69,41069
INV-2086,2025-10-05,EBS,Storage,us-east-1,9.25,38.27,11065
INV-8170,2025-10-05,ECS,Compute,us-east-1,7.79,19.75,21512
INV-2755,2025-10-05,ECS,Storage,us-east-1,29.52,30.06,16222
INV-9563,2025-10-05,EBS,Networking,eu-west-1,63.7,60.13,28015
INV-9116,2025-10-05,S3,Storage,eu-west-1,45.2,36.31,26060
INV-3149,2025-10-05,RDS,Storage,ap-south-1,14.96,20.49,81181
INV-7858,2025-10-05,EBS,Compute,us-east-1,24.93,80.11,14657
INV-2327,2025-10-05,EBS,Networking,us-west-2,14.75,11.08,41445
INV-6027,2025-10-05,CloudFront,Database,us-west-2,35.79,34.36,86500
INV-4415,2025-10-05,RDS,Compute,us-east-1,2.76,2.63,74300
INV-4038,2025-10-05,CloudFront,Compute,ap-south-1,4.14,31.68,84621
INV-8358,2025-10-05,CloudFront,Compute,us-west-2,24.36,61.02,78857
INV-3981,2025-10-05,Lambda,Networking,eu-west-1,6.46,38.74,41985
INV-1154,2025-10-05,S3,Storage,eu-west-1,7.13,14.8,90286
INV-5863,2025-10-05,RDS,Compute,us-west-2,12.43,9.07,64535
INV-1487,2025-10-05,EBS,Storage,us-west-2,0.53,0.7,54334
INV-3851,2025-10-05,Lambda,Storage,eu-west-1,6.16,12.41,16655
INV-6485,2025-10-05,Lambda,Storage,us-east-1,26.34,92.61,32003
INV-1209,2025-10-05,EBS,Database,us-west-2,33.65,96.59,11256
INV-9047,2025-10-05,CloudFront,Networking,us-east-1,62.51,74.18,37762
INV-1333,2025-10-05,Lambda,Compute,ap-south-1,75.48,88.46,22991
INV-2840,2025-10-05,ECS,Networking,ap-south-1,17.84,53.5,26666
INV-4020,2025-10-05,CloudFront,Compute,eu-west-1,23.04,16.71,76898
INV-7580,2025-10-05,S3,Compute,eu-west-1,19.37,32.85,26604
INV-3803,2025-10-05,S3,Storage,us-east-1,41.14,76.01,84295
INV-7141,2025-10-05,CloudFront,Compute,us-east-1,106.63,95.21,34312
INV-2585,2025-10-05,RDS,Compute,ap-south-1,79.35,59.78,69292
INV-9687,2025-10-06,EBS,Networking,us-east-1,2.14,5.06,30396
INV-2728,2025-10-06,EBS,Networking,ap-south-1,17.65,46.56,12668
INV-5478,2025-10-06,Lambda,Networking,eu-west-1,102.91,74.42,67798
INV-2355,2025-10-06,EC2,Storage,ap-south-1,23.17,42.43,59127
INV-1718,2025-10-06,EBS,Networking,us-west-2,66.83,96.16,87585
INV-6466,2025-10-06,RDS,Database,us-east-1,27.41,48.96,42450
INV-2975,2025-10-06,EC2,Storage,eu-west-1,79.59,90.96,16415
INV-6996,2025-10-06,EBS,Database,us-east-1,93.56,76.24,91484
INV-9515,2025-10-06,RDS,Database,ap-south-1,23.25,34.25,45328
INV-4904,2025-10-06,EC2,Compute,ap-south-1,48.94,84.86,60115
INV-4547,2025-10-06,Lambda,Storage,eu-west-1,112.32,79.41,15755
INV-9053,2025-10-06,Lambda,Storage,ap-south-1,70.18,62.36,27345
INV-3314,2025-10-06,ECS,Networking,us-east-1,102.7,80.53,33843
INV-8686,2025-10-06,S3,Storage,us-east-1,4.92,39.57,77224
INV-8911,2025-10-06,RDS,Networking,us-west-2,41.33,40.25,92515
INV-5167,2025-10-06,ECS,Networking,us-east-1,51.22,45.09,83394
INV-4311,2025-10-06,S3,Networking,us-west-2,34.7,35.76,13424
INV-8745,2025-10-06,Lambda,Compute,eu-west-1,21.28,18.72,63010
INV-1633,2025-10-06,Lambda,Database,us-west-2,18.89,54.62,56405
INV-5830,2025-10-06,EBS,Database,us-east-1,33.22,29.26,96260
INV-2489,2025-10-06,ECS,Networking,us-east-1,17.55,48.31,64698
INV-9575,2025-10-06,EC2,Storage,ap-south-1,105.14,96.73,77266
INV-3584,2025-10-06,EC2,Compute,us-west-2,64.07,95.72,24918
INV-8604,2025-10-06,EC2,Networking,us-east-1,64.3,47.56,70396
INV-5908,2025-10-06,EC2,Networking,us-east-1,56.52,52.55,54734
INV-1153,2025-10-06,EBS,Storage,eu-west-1,17.65,25.29,87815
INV-9329,2025-10-06,RDS,Compute,us-west-2,4.33,12.43,48243
INV-5233,2025-10-06,ECS,Compute,eu-west-1,0.02,0.19,52274
INV-2647,2025-10-06,S3,Database,ap-south-1,39.23,97.73,78790
INV-8890,2025-10-06,ECS,Compute,ap-south-1,84.06,66.36,88930
INV-5748,2025-10-06,EC2,Storage,us-east-1,14.99,55.11,17795
INV-4229,2025-10-07,EC2,Storage,us-west-2,67.04,72.84,93793
INV-7319,2025-10-07,RDS,Networking,us-west-2,85.3,73.15,44335
INV-4531,2025-10-07,ECS,Database,ap-south-1,86.0,97.54,77411
INV-7209,2025-10-07,RDS,Database,ap-south-1,33.9,34.23,10487
INV-1462,2025-10-07,Lambda,Storage,eu-west-1,9.38,6.94,39351
INV-7607,2025-10-07,RDS,Storage,eu-west-1,6.32,12.03,42888
INV-5744,2025-10-07,S3,Database,eu-west-1,74.74,81.59,43155
INV-4186,2025-10-07,ECS,Storage,us-east-1,29.03,39.42,84719
INV-8339,2025-10-07,ECS,Database,ap-south-1,46.41,85.47,72215
INV-6352,2025-10-07,Lambda,Compute,ap-south-1,15.46,86.98,71921
INV-2551,2025-10-07,Lambda,Database,us-west-2,99.37,77.7,33357
INV-9934,2025-10-07,S3,Networking,us-west-2,12.31,18.26,81761
INV-1502,2025-10-07,ECS,Database,us-west-2,17.87,16.63,58400
INV-9603,2025-10-07,ECS,Networking,ap-south-1,52.04,53.58,78551
INV-5472,2025-10-07,ECS,Storage,us-east-1,7.04,19.73,77470
INV-3131,2025-10-07,ECS,Storage,ap-south-1,2.2,4.25,60328
INV-8358,2025-10-07,CloudFront,Storage,ap-south-1,72.49,56.02,49617
INV-5734,2025-10-07,RDS,Networking,us-west-2,45.46,66.73,52124
INV-9099,2025-10-07,S3,Compute,eu-west-1,104.18,95.32,83176
INV-8256,2025-10-07,EBS,Storage,us-west-2,75.81,93.02,74787
INV-5237,2025-10-07,CloudFront,Networking,ap-south-1,3.29,25.96,39146
INV-9037,2025-10-07,ECS,Networking,us-east-1,16.41,72.64,42119
INV-7128,2025-10-07,EC2,Storage,eu-west-1,24.95,30.35,36246
INV-8578,2025-10-07,CloudFront,Networking,eu-west-1,52.02,56.49,34938
INV-6876,2025-10-07,CloudFront,Compute,ap-south-1,10.04,16.71,55407
INV-6981,2025-10-07,EBS,Compute,us-west-2,89.94,61.76,59727
INV-8949,2025-10-07,CloudFront,Networking,ap-south-1,101.02,72.79,14923
INV-3343,2025-10-07,EBS,Database,ap-south-1,69.23,76.24,89921
INV-3021,2025-10-07,ECS,Compute,ap-south-1,19.6,19.28,44737
INV-7191,2025-10-07,CloudFront,Database,eu-west-1,57.61,62.38,45031
INV-2795,2025-10-07,ECS,Storage,us-east-1,40.04,49.03,78690
INV-5180,2025-10-07,RDS,Networking,eu-west-1,26.91,33.51,18068
INV-5698,2025-10-07,EBS,Networking,ap-south-1,24.16,19.84,89961
INV-4315,2025-10-08,CloudFront,Storage,us-west-2,3.23,18.66,18435
